# Program:featureCounts v2.0.2; Command:"featureCounts" "-a" "../final_assembly.gff3" "-o" "read_counts.tsv" "-t" "CDS" "-g" "ID" "-M" "--fraction" "-s" "0" "-T" "8" "mapped.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	mapped.sorted.bam
OMCOBO_05641	contig_3	1085923	1086693	-	771	2866
OMCOBO_05642	contig_3	1086698	1087783	-	1086	6526
OMCOBO_05643	contig_3	1087770	1088570	-	801	10975
OMCOBO_05644	contig_3	1088605	1089714	-	1110	23384
OMCOBO_05645	contig_3	1089825	1089926	-	102	481
OMCOBO_05646	contig_3	1089929	1091290	-	1362	17655
OMCOBO_05647	contig_3	1091293	1092228	-	936	16835
OMCOBO_05648	contig_3	1092320	1092877	-	558	4189
OMCOBO_05649	contig_3	1092877	1093566	-	690	6387
OMCOBO_05650	contig_3	1093563	1093775	-	213	636
OMCOBO_05651	contig_3	1093810	1095504	-	1695	25182
OMCOBO_05652	contig_3	1095969	1096562	-	594	148
OMCOBO_05653	contig_3	1096663	1097547	-	885	80
OMCOBO_05654	contig_3	1097767	1099128	-	1362	1001
OMCOBO_05655	contig_3	1099415	1099831	+	417	1515
OMCOBO_05656	contig_3	1100001	1101626	-	1626	413
OMCOBO_05657	contig_3	1101630	1102712	+	1083	324
OMCOBO_05658	contig_3	1102771	1104390	-	1620	83
OMCOBO_05659	contig_3	1104827	1105534	+	708	34
OMCOBO_05660	contig_3	1105534	1106154	+	621	13
OMCOBO_05661	contig_3	1106260	1107087	+	828	45
OMCOBO_05662	contig_3	1107084	1108271	+	1188	113
OMCOBO_05663	contig_3	1108247	1109365	-	1119	346
OMCOBO_05664	contig_3	1109582	1109833	-	252	87
OMCOBO_05665	contig_3	1109949	1111154	-	1206	105
OMCOBO_05666	contig_3	1111344	1112087	+	744	1460
OMCOBO_05667	contig_3	1112050	1112877	-	828	3360
OMCOBO_05668	contig_3	1113033	1113488	+	456	264
OMCOBO_05669	contig_3	1113488	1114081	+	594	73
OMCOBO_05670	contig_3	1114078	1115100	+	1023	21
OMCOBO_05671	contig_3	1115130	1117268	+	2139	239
OMCOBO_05672	contig_3	1117427	1117975	+	549	52
OMCOBO_05673	contig_3	1118266	1120323	+	2058	952
OMCOBO_05674	contig_3	1120450	1121508	+	1059	1954
OMCOBO_05675	contig_3	1121633	1122199	+	567	1725
OMCOBO_05676	contig_3	1122215	1123390	-	1176	36391
OMCOBO_05677	contig_3	1123579	1124862	-	1284	15
OMCOBO_05678	contig_3	1125047	1126369	+	1323	24
OMCOBO_05679	contig_3	1126385	1127386	-	1002	27
OMCOBO_05680	contig_3	1127383	1128015	-	633	16
OMCOBO_05681	contig_3	1128076	1130448	-	2373	72
OMCOBO_05682	contig_3	1130667	1132127	+	1461	1612
OMCOBO_05683	contig_3	1132191	1132910	-	720	205
OMCOBO_05684	contig_3	1133269	1133424	+	156	15
OMCOBO_05685	contig_3	1133689	1136061	+	2373	76
OMCOBO_05686	contig_3	1136058	1137284	+	1227	47
OMCOBO_05687	contig_3	1137377	1138171	-	795	37
OMCOBO_05688	contig_3	1138369	1138587	+	219	25
OMCOBO_05689	contig_3	1138618	1140588	-	1971	162
OMCOBO_05690	contig_3	1141099	1141584	+	486	4
OMCOBO_05691	contig_3	1141655	1142134	-	480	27
OMCOBO_05692	contig_3	1142408	1145284	-	2877	131
OMCOBO_05693	contig_3	1145730	1147112	+	1383	6351
OMCOBO_05694	contig_3	1147099	1148523	+	1425	3504
OMCOBO_05695	contig_3	1148799	1149863	+	1065	1252
OMCOBO_05696	contig_3	1149875	1150993	-	1119	198
OMCOBO_05697	contig_3	1151070	1151414	+	345	7
OMCOBO_05698	contig_3	1151571	1152008	+	438	311
OMCOBO_05699	contig_3	1152049	1152981	-	933	104
OMCOBO_05700	contig_3	1153250	1154380	+	1131	756
OMCOBO_05701	contig_3	1154523	1155005	-	483	54
OMCOBO_05702	contig_3	1155192	1156910	+	1719	38
OMCOBO_05703	contig_3	1157165	1158907	+	1743	247
OMCOBO_05704	contig_3	1159237	1159734	+	498	737
OMCOBO_05705	contig_3	1159774	1160877	-	1104	2672
OMCOBO_05706	contig_3	1161089	1161937	-	849	1834
OMCOBO_05707	contig_3	1162072	1162854	+	783	463
OMCOBO_05708	contig_3	1162894	1163778	-	885	178
OMCOBO_05709	contig_3	1164118	1165071	-	954	18
OMCOBO_05710	contig_3	1165323	1166990	-	1668	1041
OMCOBO_05711	contig_3	1167253	1168155	+	903	151
OMCOBO_05712	contig_3	1168146	1168745	+	600	111
OMCOBO_05713	contig_3	1168748	1171135	+	2388	836
OMCOBO_05714	contig_3	1171464	1172927	+	1464	584
OMCOBO_05715	contig_3	1172961	1174154	+	1194	891
OMCOBO_05716	contig_3	1174939	1177704	+	2766	718
OMCOBO_05717	contig_3	1177754	1179091	-	1338	20
OMCOBO_05718	contig_3	1179360	1180430	+	1071	241
OMCOBO_05719	contig_3	1180464	1181717	+	1254	760
OMCOBO_05720	contig_3	1181731	1182279	-	549	129
OMCOBO_05721	contig_3	1182395	1183339	+	945	372
OMCOBO_05722	contig_3	1183523	1185064	+	1542	13134
OMCOBO_05723	contig_3	1185276	1185770	-	495	532
OMCOBO_05724	contig_3	1186190	1186369	-	180	13
OMCOBO_05725	contig_3	1186693	1186983	+	291	12
OMCOBO_05726	contig_3	1187308	1187655	-	348	103
OMCOBO_05727	contig_3	1187783	1188409	-	627	129
OMCOBO_05728	contig_3	1189123	1189368	+	246	1705
OMCOBO_05729	contig_3	1189689	1189961	+	273	280
OMCOBO_05730	contig_3	1190089	1190418	+	330	279
OMCOBO_05731	contig_3	1190687	1190965	-	279	63
OMCOBO_05732	contig_3	1191099	1191863	-	765	11
OMCOBO_05733	contig_3	1192458	1192736	-	279	183
OMCOBO_05734	contig_3	1193055	1193558	-	504	6
OMCOBO_05735	contig_3	1194434	1195678	+	1245	31
OMCOBO_05736	contig_3	1196045	1196311	+	267	313
OMCOBO_05737	contig_3	1196585	1196758	+	174	109
OMCOBO_05738	contig_3	1196755	1198455	+	1701	14624
OMCOBO_05739	contig_3	1198690	1199367	+	678	5393
OMCOBO_05740	contig_3	1199509	1199886	-	378	274
OMCOBO_05741	contig_3	1199934	1200452	-	519	75
OMCOBO_05742	contig_3	1200529	1201287	-	759	647
OMCOBO_05743	contig_3	1201771	1203228	-	1458	144
OMCOBO_05744	contig_3	1203447	1204658	-	1212	54
OMCOBO_05745	contig_3	1204668	1205564	-	897	305
OMCOBO_05746	contig_3	1205628	1206467	-	840	142
OMCOBO_05747	contig_3	1206603	1206887	+	285	498
OMCOBO_05748	contig_3	1206884	1207264	+	381	2546
OMCOBO_05749	contig_3	1207435	1207947	+	513	163
OMCOBO_05750	contig_3	1207944	1208342	+	399	83
OMCOBO_05751	contig_3	1208350	1209273	+	924	290
OMCOBO_05752	contig_3	1209355	1210758	+	1404	237
OMCOBO_05753	contig_3	1210804	1212207	+	1404	897
OMCOBO_05754	contig_3	1212492	1213955	+	1464	1368
OMCOBO_05755	contig_3	1214085	1214948	-	864	431
OMCOBO_05756	contig_3	1215101	1215691	-	591	49
OMCOBO_05757	contig_3	1215801	1217258	+	1458	447
OMCOBO_05758	contig_3	1217255	1218817	+	1563	64
OMCOBO_05759	contig_3	1219046	1219927	+	882	40
OMCOBO_05760	contig_3	1220107	1221747	-	1641	13798
OMCOBO_05761	contig_3	1222117	1222758	-	642	86
OMCOBO_05762	contig_3	1222829	1223059	-	231	174
OMCOBO_05763	contig_3	1223545	1223859	+	315	973
OMCOBO_05764	contig_3	1223891	1224694	-	804	3689
OMCOBO_05765	contig_3	1224955	1225761	+	807	55
OMCOBO_05766	contig_3	1225804	1227357	+	1554	15
OMCOBO_05767	contig_3	1227535	1228875	+	1341	252
OMCOBO_05768	contig_3	1228872	1230002	+	1131	108
OMCOBO_05769	contig_3	1229814	1230326	-	513	19
OMCOBO_05770	contig_3	1230680	1232605	-	1926	1232
OMCOBO_05771	contig_3	1232758	1232952	-	195	1170
OMCOBO_05772	contig_3	1233010	1233642	-	633	1980
OMCOBO_05773	contig_3	1233725	1234108	-	384	446
OMCOBO_05774	contig_3	1234307	1234765	+	459	56
OMCOBO_05775	contig_3	1235107	1235775	+	669	1815
OMCOBO_05776	contig_3	1235910	1236746	+	837	559
OMCOBO_05777	contig_3	1236795	1237688	-	894	233
OMCOBO_05778	contig_3	1237810	1239105	+	1296	36
OMCOBO_05779	contig_3	1239196	1239942	+	747	7
OMCOBO_05780	contig_3	1240151	1240852	+	702	1035
OMCOBO_05781	contig_3	1241266	1242249	+	984	593
OMCOBO_05782	contig_3	1242246	1243313	+	1068	682
OMCOBO_05783	contig_3	1243310	1244119	+	810	437
OMCOBO_05784	contig_3	1244360	1245481	+	1122	902
OMCOBO_05785	contig_3	1245478	1246050	+	573	314
OMCOBO_05786	contig_3	1246460	1246615	-	156	47
OMCOBO_05787	contig_3	1247612	1248472	-	861	607
OMCOBO_05788	contig_3	1248627	1249244	+	618	357
OMCOBO_05789	contig_3	1249625	1250560	-	936	51
OMCOBO_05790	contig_3	1250695	1251438	-	744	288
OMCOBO_05791	contig_3	1251769	1252026	-	258	92
OMCOBO_05792	contig_3	1252157	1252747	-	591	364
OMCOBO_05793	contig_3	1252798	1254216	-	1419	208
OMCOBO_05794	contig_3	1254213	1254683	-	471	58
OMCOBO_05795	contig_3	1254961	1255470	-	510	17
OMCOBO_05796	contig_3	1255467	1255808	-	342	16
OMCOBO_05797	contig_3	1255839	1255955	-	117	0
OMCOBO_05798	contig_3	1256029	1256322	-	294	21
OMCOBO_05799	contig_3	1256276	1256884	-	609	264
OMCOBO_05800	contig_3	1257055	1258101	-	1047	751
OMCOBO_05801	contig_3	1258163	1258729	-	567	76
OMCOBO_05802	contig_3	1259447	1260607	+	1161	24
OMCOBO_05803	contig_3	1260604	1261308	+	705	92
OMCOBO_05804	contig_3	1261305	1262399	+	1095	50
OMCOBO_05805	contig_3	1262400	1263266	+	867	138
OMCOBO_05806	contig_3	1263304	1263825	+	522	268
OMCOBO_05807	contig_3	1264535	1265044	+	510	8209
OMCOBO_05808	contig_3	1265380	1265718	-	339	1112
OMCOBO_05809	contig_3	1265915	1266718	+	804	34
OMCOBO_05810	contig_3	1267246	1267416	-	171	12
OMCOBO_05811	contig_3	1267639	1268607	+	969	105
OMCOBO_05812	contig_3	1268840	1270075	-	1236	672
OMCOBO_05813	contig_3	1270225	1270617	-	393	423
OMCOBO_05814	contig_3	1270620	1270949	-	330	191
OMCOBO_05815	contig_3	1271263	1272171	+	909	1646
OMCOBO_05816	contig_3	1272453	1273199	-	747	444
OMCOBO_05817	contig_3	1273299	1273748	-	450	383
OMCOBO_05818	contig_3	1273817	1274698	-	882	256
OMCOBO_05819	contig_3	1274808	1275551	+	744	67
OMCOBO_05820	contig_3	1275586	1275942	+	357	21
OMCOBO_05821	contig_3	1276300	1276638	-	339	2
OMCOBO_05822	contig_3	1276888	1278633	+	1746	856
OMCOBO_05823	contig_3	1278729	1279415	-	687	1135
OMCOBO_05824	contig_3	1279860	1280891	-	1032	79
OMCOBO_05825	contig_3	1281189	1282352	-	1164	406
OMCOBO_05826	contig_3	1282464	1283060	+	597	292
OMCOBO_05827	contig_3	1283585	1284934	+	1350	472
OMCOBO_05828	contig_3	1285254	1286144	-	891	184
OMCOBO_05829	contig_3	1286888	1287490	-	603	280
OMCOBO_05830	contig_3	1287513	1288313	-	801	590
OMCOBO_05831	contig_3	1288633	1289241	+	609	421
OMCOBO_05832	contig_3	1289349	1290050	-	702	940
OMCOBO_05833	contig_3	1290274	1290675	-	402	987
OMCOBO_05834	contig_3	1290754	1291617	-	864	1014
OMCOBO_05835	contig_3	1291650	1292582	-	933	553
OMCOBO_05836	contig_3	1292696	1293085	-	390	312
OMCOBO_05837	contig_3	1293142	1293993	-	852	549
OMCOBO_05838	contig_3	1294534	1294899	+	366	144
OMCOBO_05839	contig_3	1294896	1295504	+	609	321
OMCOBO_05840	contig_3	1295718	1296203	-	486	44
OMCOBO_05841	contig_3	1296372	1296563	-	192	14
OMCOBO_05842	contig_3	1296754	1297191	+	438	521
OMCOBO_05843	contig_3	1297239	1297640	+	402	149
OMCOBO_05844	contig_3	1297759	1297950	-	192	14
OMCOBO_05845	contig_3	1297951	1298739	+	789	108
OMCOBO_05846	contig_3	1299488	1299754	+	267	272
OMCOBO_05847	contig_3	1299901	1300401	+	501	157
OMCOBO_05848	contig_3	1300777	1301406	+	630	25540
OMCOBO_05849	contig_3	1301403	1302137	-	735	25487
OMCOBO_05850	contig_3	1302427	1302660	-	234	904
OMCOBO_05851	contig_3	1303138	1303398	+	261	9
OMCOBO_05852	contig_3	1303581	1304120	-	540	255
OMCOBO_05853	contig_3	1304397	1305389	+	993	379
OMCOBO_05854	contig_3	1305988	1307280	+	1293	302
OMCOBO_05855	contig_3	1307141	1308262	-	1122	20
OMCOBO_05856	contig_3	1308262	1309410	-	1149	8
OMCOBO_05857	contig_3	1309530	1310399	-	870	5
OMCOBO_05858	contig_3	1310505	1310960	-	456	46
OMCOBO_05859	contig_3	1311070	1311771	-	702	2
OMCOBO_05860	contig_3	1311925	1312371	-	447	0
OMCOBO_05861	contig_3	1312790	1313278	-	489	0
OMCOBO_05862	contig_3	1313271	1314074	-	804	0
OMCOBO_05863	contig_3	1314085	1314867	-	783	0
OMCOBO_05864	contig_3	1314933	1315418	-	486	35
OMCOBO_05865	contig_3	1315488	1317281	-	1794	41
OMCOBO_05866	contig_3	1317310	1318080	-	771	0
OMCOBO_05867	contig_3	1318083	1318679	-	597	5
OMCOBO_05868	contig_3	1318808	1319071	-	264	6
OMCOBO_05869	contig_3	1320414	1320560	+	147	148
OMCOBO_05870	contig_3	1321073	1321426	-	354	509
OMCOBO_05871	contig_3	1321470	1322333	-	864	903
OMCOBO_05872	contig_3	1322330	1323133	-	804	196
OMCOBO_05873	contig_3	1323130	1323513	-	384	0
OMCOBO_05874	contig_3	1323785	1324549	-	765	24
OMCOBO_05875	contig_3	1324640	1325290	-	651	18
OMCOBO_05876	contig_3	1325543	1325971	-	429	7
OMCOBO_05877	contig_3	1326071	1326625	-	555	0
OMCOBO_05878	contig_3	1326771	1328567	-	1797	28
OMCOBO_05879	contig_3	1328564	1329706	-	1143	0
OMCOBO_05880	contig_3	1329901	1330122	-	222	0
OMCOBO_05881	contig_3	1330439	1331620	-	1182	115
OMCOBO_05882	contig_3	1331710	1332225	+	516	173
OMCOBO_05883	contig_3	1332267	1332701	+	435	16
OMCOBO_05884	contig_3	1333192	1334352	-	1161	4
OMCOBO_05885	contig_3	1334349	1335107	-	759	3
OMCOBO_05886	contig_3	1335140	1335589	-	450	0
OMCOBO_05887	contig_3	1335921	1336427	-	507	7
OMCOBO_05888	contig_3	1336424	1336927	-	504	6
OMCOBO_05889	contig_3	1337052	1338989	+	1938	21
OMCOBO_05890	contig_3	1339373	1340737	-	1365	21
OMCOBO_05891	contig_3	1340916	1341362	-	447	0
OMCOBO_05892	contig_3	1341407	1342876	-	1470	4
OMCOBO_05893	contig_3	1342953	1344314	-	1362	24
OMCOBO_05894	contig_3	1344344	1345027	-	684	0
OMCOBO_05895	contig_3	1345027	1345254	-	228	4
OMCOBO_05896	contig_3	1345446	1346573	-	1128	0
OMCOBO_05897	contig_3	1347005	1347802	+	798	21
OMCOBO_05898	contig_3	1347879	1348538	+	660	14
OMCOBO_05899	contig_3	1348535	1349014	+	480	0
OMCOBO_05900	contig_3	1349034	1349726	+	693	6
OMCOBO_05901	contig_3	1349752	1350477	+	726	20
OMCOBO_05902	contig_3	1350627	1350974	+	348	10
OMCOBO_05903	contig_3	1351044	1351508	+	465	7
OMCOBO_05904	contig_3	1351505	1351954	+	450	17
OMCOBO_05905	contig_3	1351923	1352381	+	459	1
OMCOBO_05906	contig_3	1352414	1353253	+	840	15
OMCOBO_05907	contig_3	1353250	1353750	+	501	0
OMCOBO_05908	contig_3	1353747	1354985	+	1239	15
OMCOBO_05909	contig_3	1355111	1356376	+	1266	3
OMCOBO_05910	contig_3	1356369	1357208	+	840	0
OMCOBO_05911	contig_3	1357233	1357724	+	492	13
OMCOBO_05912	contig_3	1357970	1358992	+	1023	0
OMCOBO_05913	contig_3	1359125	1359427	+	303	28
OMCOBO_05914	contig_3	1359691	1359840	-	150	3
OMCOBO_05915	contig_3	1359922	1360209	-	288	25
OMCOBO_05916	contig_3	1360261	1361526	-	1266	12
OMCOBO_05917	contig_3	1361788	1363251	+	1464	275
OMCOBO_05918	contig_3	1363463	1363915	+	453	409
OMCOBO_05919	contig_3	1363971	1364273	-	303	71
OMCOBO_05920	contig_3	1364643	1365557	-	915	1904
OMCOBO_05921	contig_3	1366269	1371563	-	5295	3352
OMCOBO_05922	contig_3	1372233	1372586	+	354	100
OMCOBO_05923	contig_3	1372665	1372949	+	285	22
OMCOBO_05924	contig_3	1373174	1373770	+	597	58
OMCOBO_05925	contig_3	1373997	1374683	-	687	262
OMCOBO_05926	contig_3	1374759	1375202	-	444	441
OMCOBO_05927	contig_3	1375284	1377011	-	1728	0
OMCOBO_05928	contig_3	1377026	1377370	-	345	0
OMCOBO_05929	contig_3	1377658	1377891	-	234	0
OMCOBO_05930	contig_3	1377981	1378172	-	192	0
OMCOBO_05931	contig_3	1378169	1379641	-	1473	3
OMCOBO_05932	contig_3	1379638	1380285	-	648	0
OMCOBO_05933	contig_3	1380413	1381123	-	711	1
OMCOBO_05934	contig_3	1381120	1382049	-	930	6
OMCOBO_05936	contig_3	1383357	1384487	+	1131	61
OMCOBO_05937	contig_3	1384638	1385141	-	504	13
OMCOBO_05938	contig_3	1386015	1387010	+	996	480
OMCOBO_05939	contig_3	1387208	1387786	-	579	2560
OMCOBO_05940	contig_3	1387914	1388897	-	984	3610
OMCOBO_05941	contig_3	1388879	1390108	-	1230	6536
OMCOBO_05942	contig_3	1390105	1393167	-	3063	6576
OMCOBO_05943	contig_3	1393252	1393440	-	189	2862
OMCOBO_05944	contig_3	1393491	1394705	-	1215	63491
OMCOBO_05945	contig_3	1395004	1395180	-	177	180
OMCOBO_05946	contig_3	1395262	1395705	-	444	429
OMCOBO_05947	contig_3	1395877	1396773	-	897	381
OMCOBO_05948	contig_3	1396822	1397745	-	924	34
OMCOBO_05949	contig_3	1397742	1398116	-	375	27
OMCOBO_05950	contig_3	1398104	1398571	-	468	22
OMCOBO_05951	contig_3	1398568	1398693	-	126	0
OMCOBO_05952	contig_3	1398690	1399529	-	840	207
OMCOBO_05953	contig_3	1399731	1400195	-	465	6
OMCOBO_05954	contig_3	1400189	1400578	-	390	10
OMCOBO_05955	contig_3	1400698	1401111	-	414	13
OMCOBO_05956	contig_3	1401347	1401616	-	270	1320
OMCOBO_05957	contig_3	1401677	1402897	-	1221	8302
OMCOBO_05958	contig_3	1403072	1403704	+	633	8434
OMCOBO_05959	contig_3	1404049	1405554	-	1506	971
OMCOBO_05960	contig_3	1405642	1405893	-	252	738
OMCOBO_05961	contig_3	1405942	1406244	-	303	398
OMCOBO_05962	contig_3	1406187	1406513	-	327	217
OMCOBO_05963	contig_3	1407498	1408706	+	1209	147
OMCOBO_05964	contig_3	1408742	1410007	+	1266	1572
OMCOBO_05965	contig_3	1410090	1410728	+	639	1254
OMCOBO_05966	contig_3	1410759	1411538	+	780	1625
OMCOBO_05967	contig_3	1411668	1412108	+	441	256
OMCOBO_05968	contig_3	1412157	1412612	-	456	494
OMCOBO_05969	contig_3	1412702	1414309	-	1608	13
OMCOBO_05970	contig_3	1414572	1415402	+	831	62
OMCOBO_05971	contig_3	1415451	1416269	-	819	243
OMCOBO_05972	contig_3	1416400	1417740	+	1341	34
OMCOBO_05973	contig_3	1417831	1418865	-	1035	87
OMCOBO_05974	contig_3	1419050	1419979	+	930	263
OMCOBO_05975	contig_3	1420104	1421084	-	981	105
OMCOBO_05976	contig_3	1421147	1423375	-	2229	4
OMCOBO_05977	contig_3	1423624	1424724	-	1101	32
OMCOBO_05978	contig_3	1424775	1425518	-	744	4
OMCOBO_05979	contig_3	1425761	1427596	+	1836	3547
OMCOBO_05980	contig_3	1427780	1429300	+	1521	244
OMCOBO_05981	contig_3	1429281	1429835	-	555	213
OMCOBO_05982	contig_3	1429873	1431348	-	1476	59
OMCOBO_05983	contig_3	1431345	1431812	-	468	39
OMCOBO_05984	contig_3	1432026	1432868	+	843	727
OMCOBO_05985	contig_3	1432865	1434178	+	1314	934
OMCOBO_05986	contig_3	1434339	1434815	+	477	25
OMCOBO_05987	contig_3	1435103	1435936	-	834	688
OMCOBO_05988	contig_3	1436052	1436936	-	885	2604
OMCOBO_05989	contig_3	1437271	1438677	+	1407	2529
OMCOBO_05990	contig_3	1438740	1439738	+	999	4608
OMCOBO_05991	contig_3	1439983	1442109	-	2127	7034
OMCOBO_05992	contig_3	1442118	1442531	-	414	1788
OMCOBO_05993	contig_3	1442797	1443066	+	270	172
OMCOBO_05994	contig_3	1443059	1443685	+	627	1779
OMCOBO_05995	contig_3	1444013	1445080	-	1068	1534
OMCOBO_05996	contig_3	1445259	1446005	-	747	194
OMCOBO_05997	contig_3	1446065	1446271	-	207	0
OMCOBO_05998	contig_3	1446346	1448205	+	1860	2026
OMCOBO_05999	contig_3	1448396	1449340	+	945	3506
OMCOBO_06000	contig_3	1449390	1450802	+	1413	1017
OMCOBO_06001	contig_3	1450891	1451421	+	531	51
OMCOBO_06002	contig_3	1451618	1453090	+	1473	293
OMCOBO_06003	contig_3	1453099	1453644	+	546	609
OMCOBO_06004	contig_3	1453828	1454487	-	660	90
OMCOBO_06005	contig_3	1454599	1455234	+	636	315
OMCOBO_06006	contig_3	1455501	1456316	-	816	723
OMCOBO_06007	contig_3	1456633	1457130	-	498	587
OMCOBO_06008	contig_3	1457293	1458450	+	1158	431
OMCOBO_06009	contig_3	1458645	1459499	-	855	22912
OMCOBO_06010	contig_3	1459492	1460139	-	648	11797
OMCOBO_06011	contig_3	1460310	1461515	-	1206	1296
OMCOBO_06012	contig_3	1461520	1462044	-	525	749
OMCOBO_06013	contig_3	1462050	1463015	-	966	1226
OMCOBO_06014	contig_3	1463012	1465024	-	2013	205
OMCOBO_06015	contig_3	1465038	1466414	-	1377	422
OMCOBO_06016	contig_3	1467160	1467981	-	822	576
OMCOBO_06017	contig_3	1468109	1469953	-	1845	113
OMCOBO_06018	contig_3	1470391	1471026	+	636	187
OMCOBO_06019	contig_3	1471093	1471740	-	648	37
OMCOBO_06020	contig_3	1471883	1472731	+	849	23
OMCOBO_06021	contig_3	1472814	1473182	+	369	28
OMCOBO_06022	contig_3	1473220	1474239	-	1020	125
OMCOBO_06023	contig_3	1474413	1474856	+	444	7528
OMCOBO_06024	contig_3	1475108	1477582	+	2475	431
OMCOBO_06025	contig_3	1477667	1478404	-	738	1752
OMCOBO_06026	contig_3	1478529	1479461	-	933	129
OMCOBO_06027	contig_3	1479888	1481570	-	1683	3637
OMCOBO_06028	contig_3	1482209	1482715	+	507	27
OMCOBO_06029	contig_3	1483051	1483899	+	849	542
OMCOBO_06030	contig_3	1483892	1485268	+	1377	2043
OMCOBO_06031	contig_3	1485752	1487584	+	1833	1061
OMCOBO_06032	contig_3	1487728	1487922	-	195	478
OMCOBO_06033	contig_3	1487971	1489158	-	1188	1042
OMCOBO_06034	contig_3	1489350	1490033	-	684	714
OMCOBO_06035	contig_3	1489973	1490818	-	846	2
OMCOBO_06036	contig_3	1491049	1492503	+	1455	285
OMCOBO_06037	contig_3	1492670	1493311	+	642	327
OMCOBO_06038	contig_3	1493308	1493712	+	405	362
OMCOBO_06039	contig_3	1493758	1494093	-	336	191
OMCOBO_06040	contig_3	1494234	1495139	+	906	3836
OMCOBO_06041	contig_3	1495248	1497284	+	2037	822
OMCOBO_06042	contig_3	1497414	1498334	+	921	1949
OMCOBO_06043	contig_3	1498446	1498799	-	354	1910
OMCOBO_06044	contig_3	1498913	1499728	-	816	5516
OMCOBO_06045	contig_3	1500152	1501639	-	1488	1067
OMCOBO_06046	contig_3	1501944	1502387	+	444	86
OMCOBO_06047	contig_3	1502811	1504124	+	1314	52
OMCOBO_06048	contig_3	1504456	1505643	+	1188	230
OMCOBO_06049	contig_3	1505759	1506463	-	705	176
OMCOBO_06050	contig_3	1506460	1507311	-	852	224
OMCOBO_06051	contig_3	1507613	1509721	+	2109	360
OMCOBO_06052	contig_3	1510028	1511413	+	1386	2227
OMCOBO_06053	contig_3	1511674	1512075	+	402	293
OMCOBO_06054	contig_3	1512083	1512925	-	843	1322
OMCOBO_06055	contig_3	1513075	1513386	+	312	163
OMCOBO_06056	contig_3	1513398	1514318	-	921	536
OMCOBO_06057	contig_3	1514511	1515605	-	1095	229
OMCOBO_06058	contig_3	1515737	1516723	+	987	473
OMCOBO_06059	contig_3	1516808	1517881	-	1074	785
OMCOBO_06060	contig_3	1517989	1518708	+	720	311
OMCOBO_06061	contig_3	1518891	1519172	+	282	24
OMCOBO_06062	contig_3	1519294	1520079	-	786	807
OMCOBO_06063	contig_3	1520312	1521190	-	879	3075
OMCOBO_06064	contig_3	1521259	1523085	-	1827	144
OMCOBO_06065	contig_3	1523381	1524244	-	864	115
OMCOBO_06066	contig_3	1524450	1525592	+	1143	263
OMCOBO_06067	contig_3	1525478	1527415	-	1938	48
OMCOBO_06068	contig_3	1527652	1528593	-	942	0
OMCOBO_06069	contig_3	1528681	1529193	+	513	73
OMCOBO_06070	contig_3	1529231	1530118	-	888	167
OMCOBO_06071	contig_3	1530296	1530979	+	684	502
OMCOBO_06072	contig_3	1531148	1531513	+	366	1446
OMCOBO_06073	contig_3	1531644	1531916	-	273	638
OMCOBO_06074	contig_3	1532103	1533506	-	1404	97
OMCOBO_06075	contig_3	1533583	1535718	-	2136	76
OMCOBO_06076	contig_3	1535718	1536947	-	1230	54
OMCOBO_06077	contig_3	1536960	1538678	-	1719	74
OMCOBO_06078	contig_3	1539098	1540681	+	1584	31
OMCOBO_06080	contig_3	1542779	1543030	-	252	3
OMCOBO_06081	contig_3	1543011	1543970	-	960	138
OMCOBO_06082	contig_3	1543987	1544643	-	657	19
OMCOBO_06083	contig_3	1545390	1546193	+	804	7
OMCOBO_06084	contig_3	1546545	1546925	+	381	0
OMCOBO_06085	contig_3	1547252	1548922	+	1671	28
OMCOBO_06086	contig_3	1548928	1549875	+	948	94
OMCOBO_06087	contig_3	1549923	1551737	+	1815	55
OMCOBO_06088	contig_3	1551734	1554136	+	2403	392
OMCOBO_06089	contig_3	1554174	1555166	+	993	78
OMCOBO_06090	contig_3	1555163	1556104	+	942	21
OMCOBO_06091	contig_3	1556101	1556976	+	876	5
OMCOBO_06092	contig_3	1557308	1558246	+	939	66
OMCOBO_06093	contig_3	1558655	1559131	+	477	1603
OMCOBO_06094	contig_3	1559317	1559982	-	666	3282
OMCOBO_06095	contig_3	1560081	1563389	-	3309	5860
OMCOBO_06096	contig_3	1563386	1563838	-	453	1518
OMCOBO_06097	contig_3	1563968	1564279	-	312	980
OMCOBO_06098	contig_3	1564330	1564662	-	333	3903
OMCOBO_06099	contig_3	1564855	1566273	-	1419	2943
OMCOBO_06100	contig_3	1566362	1570339	-	3978	4210
OMCOBO_06101	contig_3	1570406	1571650	-	1245	1969
OMCOBO_06102	contig_3	1571712	1572419	-	708	633
OMCOBO_06103	contig_3	1573238	1573516	-	279	111
OMCOBO_06104	contig_3	1573758	1574126	-	369	19
OMCOBO_06105	contig_3	1574123	1574728	-	606	38
OMCOBO_06106	contig_3	1574870	1575322	-	453	54
OMCOBO_06107	contig_3	1575596	1577416	-	1821	87
OMCOBO_06108	contig_3	1577508	1578227	-	720	26
OMCOBO_06109	contig_3	1579674	1582451	-	2778	123
OMCOBO_06110	contig_3	1582491	1582940	-	450	23
OMCOBO_06111	contig_3	1582937	1583371	-	435	23
